Filename,Predicted_Label,Classifier_Probability,Physics_Mechanism_Score,Domain_Alignment_Score,Comprehensive_Confidence,Confidence_Level,故障类型,Is_Corrected,Original_Prediction,Confidence_Improvement
B_80,B,0.4758831858634949,0.5,1.0,0.6427649557590485,中置信度,滚动体故障,True,OR,0.32366495575904847
B_75,B,0.4758380651473999,0.5,1.0,0.6427514195442199,中置信度,滚动体故障,True,OR,0.32385141954421987
D_17,OR,0.3794967234134674,0.5,1.0,0.6138490170240403,中置信度,外圈故障,True,B,0.2951490170240403
H_95,OR,0.5552967190742493,0.5,0.6,0.5465890157222748,低置信度,外圈故障,True,IR,0.22788901572227482
E_102,B,0.33424800634384155,0.5,0.8,0.5402744019031525,低置信度,滚动体故障,True,OR,0.22167440190315246
A_5,B,0.399698942899704,0.5,1.0,0.6199096828699111,中置信度,滚动体故障,True,OR,0.3017096828699111
O_46,B,0.4380520284175873,0.5,1.0,0.6314156085252762,中置信度,滚动体故障,True,OR,0.31331560852527623
O_153,B,0.4365110397338867,0.5,1.0,0.630953311920166,中置信度,滚动体故障,True,OR,0.312853311920166
N_178,IR,0.4796314835548401,0.5,1.0,0.6438894450664521,中置信度,内圈故障,True,OR,0.32588944506645207
B_15,B,0.4104076027870178,0.5,1.0,0.6231222808361053,中置信度,滚动体故障,True,OR,0.3051222808361053
E_128,B,0.36635923385620117,0.5,0.8,0.5499077701568603,低置信度,滚动体故障,True,OR,0.2320077701568603
P_70,OR,0.3771202564239502,0.5,1.0,0.613136076927185,中置信度,外圈故障,True,B,0.295436076927185
D_82,OR,0.37041759490966797,0.5,1.0,0.6111252784729004,中置信度,外圈故障,True,B,0.29342527847290045
E_160,OR,0.5984002351760864,0.5,1.0,0.6795200705528259,中置信度,外圈故障,True,IR,0.36192007055282593
A_181,B,0.44099000096321106,0.5,1.0,0.6322970002889634,中置信度,滚动体故障,True,OR,0.3148970002889634
O_173,B,0.44382336735725403,0.5,1.0,0.6331470102071761,中置信度,滚动体故障,True,OR,0.3158470102071761
L_199,B,0.4030117690563202,0.5,1.0,0.620903530716896,中置信度,滚动体故障,True,OR,0.30360353071689594
E_47,B,0.3482281267642975,0.5,0.8,0.5444684380292892,低置信度,滚动体故障,True,OR,0.22726843802928925
G_156,B,0.4059535562992096,0.5,1.0,0.6217860668897628,中置信度,滚动体故障,True,OR,0.3047860668897628
A_70,B,0.4495413899421692,0.5,1.0,0.6348624169826507,中置信度,滚动体故障,True,OR,0.31796241698265065
P_97,OR,0.3793931007385254,0.5,1.0,0.6138179302215576,中置信度,外圈故障,True,B,0.2969179302215576
A_175,B,0.4426860213279724,0.5,1.0,0.6328058063983917,中置信度,滚动体故障,True,OR,0.31600580639839165
C_116,IR,0.3270297050476074,0.5,1.0,0.5981089115142821,低置信度,内圈故障,True,OR,0.2813089115142821
A_173,B,0.4328230321407318,0.5,1.0,0.6298469096422195,中置信度,滚动体故障,True,OR,0.3131469096422195
O_23,B,0.46507975459098816,0.5,1.0,0.6395239263772965,中置信度,滚动体故障,True,OR,0.3228239263772965
A_169,B,0.4443688690662384,0.5,1.0,0.6333106607198715,中置信度,滚动体故障,True,OR,0.31661066071987154
I_25,OR,0.809075653553009,0.5,0.8,0.6827226960659027,中置信度,外圈故障,True,IR,0.36612269606590275
P_182,OR,0.40911686420440674,0.5,1.0,0.622735059261322,中置信度,外圈故障,True,B,0.306335059261322
A_40,B,0.38826724886894226,0.5,1.0,0.6164801746606827,中置信度,滚动体故障,True,OR,0.3000801746606827
E_58,B,0.3567805290222168,0.5,0.8,0.547034158706665,低置信度,滚动体故障,True,OR,0.23063415870666504
A_124,B,0.4256964325904846,0.5,1.0,0.6277089297771454,中置信度,滚动体故障,True,OR,0.3113089297771454
A_128,B,0.45042112469673157,0.5,1.0,0.6351263374090195,中置信度,滚动体故障,True,OR,0.31872633740901946
G_26,B,0.4273579716682434,0.5,1.0,0.6282073915004731,中置信度,滚动体故障,True,OR,0.3119073915004731
O_27,B,0.4549434781074524,0.5,1.0,0.6364830434322357,中置信度,滚动体故障,True,OR,0.3201830434322357
A_133,B,0.43898534774780273,0.5,1.0,0.6316956043243409,中置信度,滚动体故障,True,OR,0.3153956043243409
D_19,OR,0.3787913918495178,0.5,1.0,0.6136374175548553,中置信度,外圈故障,True,B,0.29753741755485535
P_130,OR,0.37303072214126587,0.5,1.0,0.6119092166423797,中置信度,外圈故障,True,B,0.29580921664237975
A_39,B,0.42444273829460144,0.5,1.0,0.6273328214883804,中置信度,滚动体故障,True,OR,0.31123282148838044
P_62,IR,0.3362891674041748,0.5,0.8,0.5408867502212524,低置信度,内圈故障,True,B,0.22488675022125243
B_30,B,0.30121850967407227,0.5,0.6,0.47036555290222165,低置信度,滚动体故障,True,IR,0.15436555290222165
N_55,OR,0.6035574078559875,0.5,0.6,0.5610672223567963,低置信度,外圈故障,True,IR,0.2450672223567963
O_182,B,0.4124951660633087,0.5,1.0,0.6237485498189925,中置信度,滚动体故障,True,OR,0.3078485498189925
O_195,B,0.4217194616794586,0.5,1.0,0.6265158385038376,中置信度,滚动体故障,True,OR,0.3106158385038376
A_171,B,0.43119651079177856,0.5,1.0,0.6293589532375337,中置信度,滚动体故障,True,OR,0.31355895323753363
O_75,B,0.4366414546966553,0.5,1.0,0.6309924364089965,中置信度,滚动体故障,True,OR,0.31519243640899647
O_93,B,0.48146089911460876,0.5,1.0,0.6444382697343827,中置信度,滚动体故障,True,OR,0.32863826973438265
B_62,B,0.44444963335990906,0.5,1.0,0.6333348900079727,中置信度,滚动体故障,True,OR,0.31763489000797274
A_177,B,0.44342896342277527,0.5,1.0,0.6330286890268326,中置信度,滚动体故障,True,OR,0.31732868902683264
L_127,B,0.4866141080856323,0.5,1.0,0.6459842324256897,中置信度,滚动体故障,True,OR,0.3303842324256897
O_171,B,0.44801098108291626,0.5,1.0,0.634403294324875,中置信度,滚动体故障,True,OR,0.318803294324875
D_22,OR,0.3698345422744751,0.5,1.0,0.6109503626823425,中置信度,外圈故障,True,B,0.2953503626823425
L_28,B,0.4602939486503601,0.5,1.0,0.6380881845951081,中置信度,滚动体故障,True,OR,0.3225881845951081
A_92,B,0.47446468472480774,0.5,1.0,0.6423394054174423,中置信度,滚动体故障,True,OR,0.3268394054174423
G_174,B,0.4302908480167389,0.5,1.0,0.6290872544050217,中置信度,滚动体故障,True,OR,0.31358725440502166
A_14,B,0.43466389179229736,0.5,1.0,0.6303991675376892,中置信度,滚动体故障,True,OR,0.3149991675376892
A_155,B,0.45230716466903687,0.5,1.0,0.6356921494007111,中置信度,滚动体故障,True,OR,0.32039214940071103
O_36,B,0.40678688883781433,0.5,1.0,0.6220360666513443,中置信度,滚动体故障,True,OR,0.30673606665134423
G_88,B,0.4277651607990265,0.5,1.0,0.628329548239708,中置信度,滚动体故障,True,OR,0.313129548239708
A_131,B,0.4658052623271942,0.5,1.0,0.6397415786981582,中置信度,滚动体故障,True,OR,0.3246415786981582
D_69,OR,0.3351919651031494,0.5,0.8,0.5405575895309448,低置信度,外圈故障,True,B,0.2254575895309448
A_65,B,0.4660184383392334,0.5,1.0,0.6398055315017701,中置信度,滚动体故障,True,OR,0.3248055315017701
L_189,B,0.4232366383075714,0.5,1.0,0.6269709914922714,中置信度,滚动体故障,True,OR,0.3119709914922714
L_80,B,0.4946138858795166,0.5,1.0,0.6483841657638549,中置信度,滚动体故障,True,OR,0.33338416576385493
N_132,IR,0.49967536330223083,0.5,0.8,0.5899026089906693,低置信度,内圈故障,True,OR,0.27500260899066925
A_9,B,0.456369012594223,0.5,1.0,0.6369107037782669,中置信度,滚动体故障,True,OR,0.32201070377826685
O_187,B,0.38190630078315735,0.5,1.0,0.6145718902349472,中置信度,滚动体故障,True,OR,0.29967189023494717
G_62,B,0.4381740987300873,0.5,1.0,0.6314522296190261,中置信度,滚动体故障,True,OR,0.3165522296190261
D_52,OR,0.33880162239074707,0.5,0.8,0.5416404867172241,低置信度,外圈故障,True,B,0.22684048671722407
G_122,B,0.4210328459739685,0.5,1.0,0.6263098537921905,中置信度,滚动体故障,True,OR,0.3116098537921905
L_190,B,0.46193620562553406,0.5,1.0,0.6385808616876603,中置信度,滚动体故障,True,OR,0.3238808616876603
L_150,B,0.40818649530410767,0.5,1.0,0.6224559485912322,中置信度,滚动体故障,True,OR,0.3079559485912322
J_197,IR,0.2653069496154785,0.5,0.8,0.5195920848846436,低置信度,内圈故障,True,B,0.20519208488464358
A_94,B,0.4416735768318176,0.5,1.0,0.6325020730495452,中置信度,滚动体故障,True,OR,0.3181020730495452
E_159,B,0.39960572123527527,0.5,0.8,0.5598817163705826,低置信度,滚动体故障,True,OR,0.24548171637058258
L_122,B,0.455651193857193,0.5,1.0,0.6366953581571579,中置信度,滚动体故障,True,OR,0.32229535815715793
L_67,B,0.45026856660842896,0.5,1.0,0.6350805699825286,中置信度,滚动体故障,True,OR,0.3208805699825286
D_158,IR,0.28234145045280457,0.5,1.0,0.5847024351358414,低置信度,内圈故障,True,B,0.2706024351358414
G_102,B,0.43008604645729065,0.5,1.0,0.6290258139371872,中置信度,滚动体故障,True,OR,0.31492581393718716
A_165,B,0.38704338669776917,0.5,0.8,0.5561130160093307,低置信度,滚动体故障,True,OR,0.24201301600933073
E_16,B,0.3949776589870453,0.5,0.8,0.5584932976961136,低置信度,滚动体故障,True,OR,0.24449329769611355
P_137,OR,0.38967165350914,0.5,1.0,0.6169014960527419,中置信度,外圈故障,True,B,0.3030014960527419
B_139,B,0.46456483006477356,0.5,1.0,0.6393694490194322,中置信度,滚动体故障,True,OR,0.32556944901943213
B_145,B,0.4128037393093109,0.5,1.0,0.6238411217927933,中置信度,滚动体故障,True,OR,0.3101411217927933
A_77,B,0.4407294988632202,0.5,1.0,0.632218849658966,中置信度,滚动体故障,True,OR,0.31851884965896604
A_44,B,0.4360409379005432,0.5,1.0,0.6308122813701629,中置信度,滚动体故障,True,OR,0.3172122813701629
G_109,B,0.4322752356529236,0.5,1.0,0.6296825706958771,中置信度,滚动体故障,True,OR,0.3161825706958771
D_125,OR,0.36165034770965576,0.5,1.0,0.6084951043128968,中置信度,外圈故障,True,B,0.29499510431289677
A_85,B,0.44835105538368225,0.5,1.0,0.6345053166151047,中置信度,滚动体故障,True,OR,0.3210053166151047
J_67,IR,0.34564051032066345,0.5,1.0,0.603692153096199,中置信度,内圈故障,True,B,0.29029215309619893
F_96,OR,0.3059072196483612,0.5,0.8,0.5317721658945084,低置信度,外圈故障,True,IR,0.21887216589450836
G_139,B,0.4839828610420227,0.5,1.0,0.6451948583126068,中置信度,滚动体故障,True,OR,0.3323948583126068
A_186,B,0.4731347858905792,0.5,1.0,0.6419404357671739,中置信度,滚动体故障,True,OR,0.32914043576717383
O_177,B,0.47130632400512695,0.5,1.0,0.641391897201538,中置信度,滚动体故障,True,OR,0.328791897201538
A_91,B,0.4146896004676819,0.5,1.0,0.6244068801403045,中置信度,滚动体故障,True,OR,0.31180688014030455
C_40,IR,0.30543598532676697,0.5,1.0,0.59163079559803,低置信度,内圈故障,True,OR,0.27913079559803
C_157,IR,0.3058314621448517,0.5,0.8,0.5317494386434555,低置信度,内圈故障,True,B,0.21924943864345547
P_116,OR,0.4008500277996063,0.5,1.0,0.6202550083398819,中置信度,外圈故障,True,B,0.3082550083398819
O_38,B,0.4963647425174713,0.5,1.0,0.6489094227552414,中置信度,滚动体故障,True,OR,0.33700942275524143
E_146,B,0.36850497126579285,0.5,0.8,0.5505514913797378,低置信度,滚动体故障,True,OR,0.23875149137973778
A_18,B,0.41922178864479065,0.5,1.0,0.6257665365934373,中置信度,滚动体故障,True,OR,0.3140665365934373
B_129,B,0.41248002648353577,0.5,1.0,0.6237440079450607,中置信度,滚动体故障,True,OR,0.3120440079450607
O_20,B,0.4514286518096924,0.5,1.0,0.6354285955429078,中置信度,滚动体故障,True,OR,0.32392859554290776
G_49,B,0.37461966276168823,0.5,1.0,0.6123858988285065,中置信度,滚动体故障,True,OR,0.30088589882850647
E_112,B,0.3888727128505707,0.5,1.0,0.6166618138551712,中置信度,滚动体故障,True,OR,0.30536181385517114
J_135,OR,0.4057502746582031,0.5,0.8,0.5617250823974609,低置信度,外圈故障,True,B,0.25042508239746086
P_185,OR,0.37875744700431824,0.5,0.8,0.5536272341012954,低置信度,外圈故障,True,B,0.24242723410129546
P_15,OR,0.3728375732898712,0.5,1.0,0.6118512719869613,中置信度,外圈故障,True,B,0.30065127198696134
L_130,B,0.4639933407306671,0.5,1.0,0.6391980022192001,中置信度,滚动体故障,True,OR,0.3279980022192001
O_134,B,0.4788762927055359,0.5,1.0,0.6436628878116608,中置信度,滚动体故障,True,OR,0.33246288781166083
A_126,B,0.4435076415538788,0.5,1.0,0.6330522924661637,中置信度,滚动体故障,True,OR,0.3220522924661637
B_121,B,0.47567668557167053,0.5,1.0,0.6427030056715011,中置信度,滚动体故障,True,OR,0.33180300567150106
G_194,B,0.45809245109558105,0.5,1.0,0.6374277353286744,中置信度,滚动体故障,True,OR,0.32652773532867435
B_36,B,0.4165317416191101,0.5,1.0,0.6249595224857329,中置信度,滚动体故障,True,OR,0.31425952248573297
D_132,OR,0.3640340268611908,0.5,1.0,0.6092102080583572,中置信度,外圈故障,True,B,0.29851020805835726
L_134,B,0.46983394026756287,0.5,1.0,0.6409501820802688,中置信度,滚动体故障,True,OR,0.3302501820802688
E_3,B,0.36843225359916687,0.5,0.8,0.55052967607975,低置信度,滚动体故障,True,OR,0.23992967607975002
A_17,B,0.4590437114238739,0.5,1.0,0.6377131134271621,中置信度,滚动体故障,True,OR,0.3271131134271621
L_56,B,0.47491005063056946,0.5,1.0,0.6424730151891709,中置信度,滚动体故障,True,OR,0.3318730151891709
C_121,IR,0.3280547559261322,0.5,1.0,0.5984164267778396,低置信度,内圈故障,True,B,0.2878164267778396
L_31,B,0.455701619386673,0.5,1.0,0.636710485816002,中置信度,滚动体故障,True,OR,0.32631048581600197
O_130,B,0.41853004693984985,0.5,1.0,0.6255590140819549,中置信度,滚动体故障,True,OR,0.3152590140819549
E_32,B,0.4132680892944336,0.5,1.0,0.62398042678833,中置信度,滚动体故障,True,OR,0.31368042678832997
A_49,B,0.4653150141239166,0.5,1.0,0.6395945042371749,中置信度,滚动体故障,True,OR,0.3293945042371749
E_86,B,0.4146750867366791,0.5,1.0,0.6244025260210038,中置信度,滚动体故障,True,OR,0.31440252602100377
D_11,OR,0.3736589252948761,0.5,1.0,0.6120976775884628,中置信度,外圈故障,True,B,0.3021976775884628
A_59,B,0.40651726722717285,0.5,1.0,0.6219551801681518,中置信度,滚动体故障,True,OR,0.31205518016815176
P_155,OR,0.30692896246910095,0.5,0.8,0.5320786887407303,低置信度,外圈故障,True,B,0.22217868874073027
A_182,B,0.4139125347137451,0.5,1.0,0.6241737604141235,中置信度,滚动体故障,True,OR,0.3143737604141235
A_106,B,0.42978355288505554,0.5,1.0,0.6289350658655166,中置信度,滚动体故障,True,OR,0.3191350658655166
B_165,B,0.4299328923225403,0.5,1.0,0.6289798676967622,中置信度,滚动体故障,True,OR,0.3193798676967622
B_98,B,0.44025522470474243,0.5,1.0,0.6320765674114228,中置信度,滚动体故障,True,OR,0.32247656741142283
B_106,B,0.4121020436286926,0.5,1.0,0.6236306130886078,中置信度,滚动体故障,True,OR,0.3141306130886078
L_33,B,0.4169051945209503,0.5,1.0,0.6250715583562851,中置信度,滚动体故障,True,OR,0.31557155835628514
A_60,B,0.44775640964508057,0.5,1.0,0.6343269228935242,中置信度,滚动体故障,True,OR,0.3248269228935242
B_67,B,0.44020387530326843,0.5,1.0,0.6320611625909804,中置信度,滚动体故障,True,OR,0.3227611625909804
B_153,B,0.4412974715232849,0.5,1.0,0.6323892414569854,中置信度,滚动体故障,True,OR,0.32308924145698537
E_50,B,0.415757417678833,0.5,1.0,0.6247272253036499,中置信度,滚动体故障,True,OR,0.3155272253036499
B_23,B,0.4335046410560608,0.5,1.0,0.6300513923168183,中置信度,滚动体故障,True,OR,0.3209513923168183
D_74,OR,0.4030783176422119,0.5,1.0,0.6209234952926636,中置信度,外圈故障,True,B,0.31182349529266357
N_38,IR,0.5153263211250305,0.5,1.0,0.6545978963375092,中置信度,内圈故障,True,OR,0.3455978963375092
O_192,B,0.3964771032333374,0.5,1.0,0.6189431309700012,中置信度,滚动体故障,True,OR,0.3099431309700012
E_172,B,0.40385526418685913,0.5,1.0,0.6211565792560577,中置信度,滚动体故障,True,OR,0.3121565792560577
A_187,B,0.4048880636692047,0.5,1.0,0.6214664191007614,中置信度,滚动体故障,True,OR,0.3125664191007614
E_45,B,0.422483891248703,0.5,1.0,0.626745167374611,中置信度,滚动体故障,True,OR,0.3179451673746109
H_116,IR,0.4048437178134918,0.5,1.0,0.6214531153440475,中置信度,内圈故障,True,OR,0.3127531153440475
J_171,IR,0.29165536165237427,0.5,0.8,0.5274966084957122,低置信度,内圈故障,True,B,0.21889660849571224
A_115,B,0.46295252442359924,0.5,1.0,0.6388857573270799,中置信度,滚动体故障,True,OR,0.3302857573270799
B_184,B,0.4386662542819977,0.5,1.0,0.6315998762845993,中置信度,滚动体故障,True,OR,0.32299987628459936
A_183,B,0.41770437359809875,0.5,1.0,0.6253113120794296,中置信度,滚动体故障,True,OR,0.3168113120794296
G_197,B,0.5292439460754395,0.5,1.0,0.6587731838226318,中置信度,滚动体故障,True,OR,0.35027318382263184
G_159,B,0.45347243547439575,0.5,1.0,0.6360417306423187,中置信度,滚动体故障,True,OR,0.32754173064231873
L_142,B,0.4497360289096832,0.5,1.0,0.634920808672905,中置信度,滚动体故障,True,OR,0.326520808672905
B_126,B,0.5003767013549805,0.5,1.0,0.650113010406494,中置信度,滚动体故障,True,OR,0.34171301040649404
B_186,B,0.4628831744194031,0.5,1.0,0.638864952325821,中置信度,滚动体故障,True,OR,0.33046495232582096
G_119,B,0.4137565493583679,0.5,1.0,0.6241269648075103,中置信度,滚动体故障,True,OR,0.3157269648075103
A_163,B,0.4513497054576874,0.5,1.0,0.6354049116373062,中置信度,滚动体故障,True,OR,0.32710491163730615
D_91,OR,0.347985178232193,0.5,0.8,0.5443955534696578,低置信度,外圈故障,True,B,0.23609555346965783
E_81,B,0.4280407428741455,0.5,1.0,0.6284122228622437,中置信度,滚动体故障,True,OR,0.32041222286224375
G_21,B,0.42650195956230164,0.5,1.0,0.6279505878686904,中置信度,滚动体故障,True,OR,0.3200505878686904
F_93,OR,0.2973119616508484,0.5,0.6,0.4691935884952545,低置信度,外圈故障,True,IR,0.1612935884952545
L_147,B,0.4757147431373596,0.5,1.0,0.6427144229412078,中置信度,滚动体故障,True,OR,0.33481442294120783
A_123,B,0.4423102140426636,0.5,1.0,0.632693064212799,中置信度,滚动体故障,True,OR,0.324793064212799
G_87,B,0.4169863164424896,0.5,1.0,0.625095894932747,中置信度,滚动体故障,True,OR,0.317495894932747
L_36,B,0.441779226064682,0.5,1.0,0.6325337678194045,中置信度,滚动体故障,True,OR,0.32493376781940453
O_91,B,0.46441584825515747,0.5,1.0,0.6393247544765472,中置信度,滚动体故障,True,OR,0.33182475447654725
B_119,B,0.4073954224586487,0.5,1.0,0.6222186267375946,中置信度,滚动体故障,True,OR,0.31471862673759465
G_107,B,0.44328123331069946,0.5,1.0,0.6329843699932098,中置信度,滚动体故障,True,OR,0.32548436999320984
A_168,B,0.48567691445350647,0.5,1.0,0.6457030743360519,中置信度,滚动体故障,True,OR,0.3382030743360519
O_54,B,0.3780982494354248,0.5,1.0,0.6134294748306275,中置信度,滚动体故障,True,OR,0.3060294748306275
D_95,OR,0.3874954581260681,0.5,1.0,0.6162486374378204,中置信度,外圈故障,True,B,0.30884863743782043
G_120,B,0.37571659684181213,0.5,1.0,0.6127149790525437,中置信度,滚动体故障,True,OR,0.3053149790525437
P_16,IR,0.3622187674045563,0.5,1.0,0.6086656302213669,中置信度,内圈故障,True,OR,0.30136563022136686
O_161,B,0.4105941653251648,0.5,1.0,0.6231782495975494,中置信度,滚动体故障,True,OR,0.3158782495975494
O_169,B,0.4297759532928467,0.5,1.0,0.628932785987854,中置信度,滚动体故障,True,OR,0.321832785987854
G_24,B,0.4880649149417877,0.5,1.0,0.6464194744825362,中置信度,滚动体故障,True,OR,0.33941947448253623
L_98,B,0.432818204164505,0.5,1.0,0.6298454612493516,中置信度,滚动体故障,True,OR,0.3229454612493516
A_99,B,0.4365573227405548,0.5,1.0,0.6309671968221664,中置信度,滚动体故障,True,OR,0.3240671968221664
G_167,B,0.4807409942150116,0.5,1.0,0.6442222982645034,中置信度,滚动体故障,True,OR,0.3375222982645034
B_127,B,0.4548119008541107,0.5,1.0,0.6364435702562332,中置信度,滚动体故障,True,OR,0.32984357025623323
G_185,B,0.42558395862579346,0.5,1.0,0.627675187587738,中置信度,滚动体故障,True,OR,0.321075187587738
D_5,OR,0.36092409491539,0.5,0.8,0.548277228474617,低置信度,外圈故障,True,B,0.24167722847461703
E_120,B,0.39397940039634705,0.5,1.0,0.6181938201189041,中置信度,滚动体故障,True,OR,0.3116938201189041
B_2,B,0.3917151093482971,0.5,1.0,0.6175145328044891,中置信度,滚动体故障,True,OR,0.3110145328044891
L_140,B,0.4104817807674408,0.5,1.0,0.6231445342302322,中置信度,滚动体故障,True,OR,0.3167445342302322
G_146,B,0.3982464373111725,0.5,1.0,0.6194739311933517,中置信度,滚动体故障,True,OR,0.3131739311933517
L_5,B,0.41706618666648865,0.5,1.0,0.6251198559999467,中置信度,滚动体故障,True,OR,0.31881985599994667
D_65,OR,0.35115012526512146,0.5,0.8,0.5453450375795365,低置信度,外圈故障,True,B,0.23924503757953647
L_35,B,0.43957793712615967,0.5,1.0,0.6318733811378479,中置信度,滚动体故障,True,OR,0.3257733811378479
M_40,IR,0.331091046333313,0.5,1.0,0.5993273138999939,低置信度,内圈故障,True,OR,0.29322731389999396
A_35,B,0.44468769431114197,0.5,1.0,0.6334063082933425,中置信度,滚动体故障,True,OR,0.32740630829334255
A_78,B,0.45486393570899963,0.5,1.0,0.6364591807126998,中置信度,滚动体故障,True,OR,0.3305591807126998
C_108,IR,0.3377154767513275,0.5,1.0,0.6013146430253982,中置信度,内圈故障,True,OR,0.29541464302539816
L_96,B,0.4371255338191986,0.5,1.0,0.6311376601457597,中置信度,滚动体故障,True,OR,0.32533766014575966
G_37,B,0.43503686785697937,0.5,1.0,0.6305110603570938,中置信度,滚动体故障,True,OR,0.32491106035709383
O_21,B,0.5116496682167053,0.5,1.0,0.6534949004650117,中置信度,滚动体故障,True,OR,0.3478949004650117
O_87,B,0.5279141068458557,0.5,1.0,0.6583742320537567,中置信度,滚动体故障,True,OR,0.3528742320537567
F_184,OR,0.35478129982948303,0.5,0.6,0.4864343899488449,低置信度,外圈故障,True,IR,0.18093438994884492
O_156,B,0.4649467468261719,0.5,1.0,0.6394840240478517,中置信度,滚动体故障,True,OR,0.33408402404785165
G_39,B,0.3938288390636444,0.5,1.0,0.6181486517190933,中置信度,滚动体故障,True,OR,0.3127486517190933
L_6,B,0.5120512843132019,0.5,1.0,0.6536153852939606,中置信度,滚动体故障,True,OR,0.34831538529396056
A_90,B,0.4672154188156128,0.5,1.0,0.6401646256446838,中置信度,滚动体故障,True,OR,0.3348646256446838
B_161,B,0.42728424072265625,0.5,1.0,0.6281852722167969,中置信度,滚动体故障,True,OR,0.32288527221679686
A_195,B,0.43453270196914673,0.5,1.0,0.630359810590744,中置信度,滚动体故障,True,OR,0.325259810590744
A_61,B,0.4489373564720154,0.5,1.0,0.6346812069416046,中置信度,滚动体故障,True,OR,0.3295812069416046
G_152,B,0.4458562135696411,0.5,1.0,0.6337568640708924,中置信度,滚动体故障,True,OR,0.3286568640708924
B_69,B,0.4738010764122009,0.5,1.0,0.6421403229236602,中置信度,滚动体故障,True,OR,0.3372403229236602
G_135,B,0.5016369819641113,0.5,1.0,0.6504910945892335,中置信度,滚动体故障,True,OR,0.3461910945892335
A_192,B,0.40529805421829224,0.5,1.0,0.6215894162654876,中置信度,滚动体故障,True,OR,0.31738941626548756
D_128,OR,0.38369104266166687,0.5,1.0,0.6151073127985001,中置信度,外圈故障,True,B,0.31090731279850004
O_164,B,0.4726143479347229,0.5,1.0,0.6417843043804168,中置信度,滚动体故障,True,OR,0.33758430438041676
D_46,IR,0.2830307185649872,0.5,0.6,0.46490921556949616,低置信度,内圈故障,True,B,0.16080921556949618
E_144,B,0.39261871576309204,0.5,1.0,0.6177856147289276,中置信度,滚动体故障,True,OR,0.3136856147289276
G_7,B,0.44117623567581177,0.5,1.0,0.6323528707027435,中置信度,滚动体故障,True,OR,0.3283528707027435
L_8,B,0.466602087020874,0.5,1.0,0.6399806261062622,中置信度,滚动体故障,True,OR,0.33598062610626217
L_59,B,0.3871970474720001,0.5,1.0,0.6161591142416001,中置信度,滚动体故障,True,OR,0.31235911424160007
C_105,IR,0.32458558678627014,0.5,1.0,0.597375676035881,低置信度,内圈故障,True,B,0.293675676035881
J_88,IR,0.30370965600013733,0.5,0.8,0.5311128968000411,低置信度,内圈故障,True,B,0.22741289680004112
L_137,B,0.43481817841529846,0.5,1.0,0.6304454535245896,中置信度,滚动体故障,True,OR,0.3268454535245896
G_172,B,0.4404377341270447,0.5,1.0,0.6321313202381134,中置信度,滚动体故障,True,OR,0.3285313202381134
O_85,B,0.4984198808670044,0.5,1.0,0.6495259642601012,中置信度,滚动体故障,True,OR,0.34592596426010125
P_115,OR,0.4061460793018341,0.5,0.6,0.5018438237905503,低置信度,外圈故障,True,IR,0.19844382379055026
G_75,B,0.4295908212661743,0.5,1.0,0.6288772463798522,中置信度,滚动体故障,True,OR,0.3254772463798522
J_148,IR,0.29896262288093567,0.5,1.0,0.5896887868642806,低置信度,内圈故障,True,B,0.2863887868642806
G_2,B,0.48764461278915405,0.5,1.0,0.6462933838367462,中置信度,滚动体故障,True,OR,0.3431933838367462
A_68,B,0.44726768136024475,0.5,1.0,0.6341803044080734,中置信度,滚动体故障,True,OR,0.3311803044080734
D_40,IR,0.3043340742588043,0.5,0.6,0.4713002222776413,低置信度,内圈故障,True,B,0.1683002222776413
G_66,B,0.4159591495990753,0.5,1.0,0.6247877448797226,中置信度,滚动体故障,True,OR,0.32178774487972256
G_15,B,0.44728222489356995,0.5,1.0,0.6341846674680709,中置信度,滚动体故障,True,OR,0.3312846674680709
A_114,B,0.4040476679801941,0.5,1.0,0.6212143003940582,中置信度,滚动体故障,True,OR,0.3183143003940582
G_92,B,0.4440145194530487,0.5,1.0,0.6332043558359146,中置信度,滚动体故障,True,OR,0.3304043558359146
O_142,B,0.45423486828804016,0.5,1.0,0.636270460486412,中置信度,滚动体故障,True,OR,0.333470460486412
L_176,B,0.4045954942703247,0.5,1.0,0.6213786482810975,中置信度,滚动体故障,True,OR,0.31867864828109743
G_61,B,0.4450382590293884,0.5,1.0,0.6335114777088164,中置信度,滚动体故障,True,OR,0.33091147770881646
G_177,B,0.4199597239494324,0.5,1.0,0.6259879171848297,中置信度,滚动体故障,True,OR,0.3235879171848297
A_117,B,0.42051082849502563,0.5,1.0,0.6261532485485077,中置信度,滚动体故障,True,OR,0.3239532485485077
A_13,B,0.4313594400882721,0.5,1.0,0.6294078320264815,中置信度,滚动体故障,True,OR,0.32750783202648154
O_33,B,0.43918338418006897,0.5,1.0,0.6317550152540208,中置信度,滚动体故障,True,OR,0.3298550152540208
G_29,B,0.43741050362586975,0.5,1.0,0.6312231510877608,中置信度,滚动体故障,True,OR,0.32932315108776083
B_166,B,0.4333261251449585,0.5,1.0,0.6299978375434876,中置信度,滚动体故障,True,OR,0.3281978375434876
C_95,IR,0.30526289343833923,0.5,0.8,0.5315788680315018,低置信度,内圈故障,True,B,0.22987886803150176
L_95,B,0.4477590024471283,0.5,1.0,0.6343277007341386,中置信度,滚动体故障,True,OR,0.33262770073413855
