filename,original_prediction,corrected_prediction,original_confidence,corrected_confidence,improvement,validation_reason,all_hypotheses
B_64,OR,B,0.2862,0.6076416432857513,0.3214416432857513,有效修正(改善0.321),"{'B': {'classifier_prob': 0.35880548, 'physics_score': 0.5, 'alignment_score': 1.0, 'comprehensive_confidence': 0.6076416432857513}, 'IR': {'classifier_prob': 0.03582901, 'physics_score': 0.5, 'alignment_score': 0.0, 'comprehensive_confidence': 0.21074870340526106}, 'NORMAL': {'classifier_prob': 0.31806347, 'physics_score': 0.5, 'alignment_score': 0.0, 'comprehensive_confidence': 0.29541904032230376}, 'OR': {'classifier_prob': 0.28730205, 'physics_score': 0.5, 'alignment_score': 0.0, 'comprehensive_confidence': 0.28619061410427094}}"
L_54,OR,B,0.2861,0.6191783964633941,0.3330783964633941,有效修正(改善0.333),"{'B': {'classifier_prob': 0.39726132, 'physics_score': 0.5, 'alignment_score': 1.0, 'comprehensive_confidence': 0.6191783964633941}, 'IR': {'classifier_prob': 0.024624262, 'physics_score': 0.5, 'alignment_score': 0.0, 'comprehensive_confidence': 0.20738727860152723}, 'NORMAL': {'classifier_prob': 0.29103667, 'physics_score': 0.5, 'alignment_score': 0.0, 'comprehensive_confidence': 0.2873109996318817}, 'OR': {'classifier_prob': 0.2870778, 'physics_score': 0.5, 'alignment_score': 0.0, 'comprehensive_confidence': 0.28612334430217745}}"
G_41,OR,B,0.286,0.6154034107923507,0.32940341079235075,有效修正(改善0.329),"{'B': {'classifier_prob': 0.38467804, 'physics_score': 0.5, 'alignment_score': 1.0, 'comprehensive_confidence': 0.6154034107923507}, 'IR': {'classifier_prob': 0.041849572, 'physics_score': 0.5, 'alignment_score': 0.0, 'comprehensive_confidence': 0.21255487166345122}, 'NORMAL': {'classifier_prob': 0.28697047, 'physics_score': 0.5, 'alignment_score': 0.0, 'comprehensive_confidence': 0.28609113991260526}, 'OR': {'classifier_prob': 0.2865019, 'physics_score': 0.5, 'alignment_score': 0.0, 'comprehensive_confidence': 0.28595057427883147}}"
B_31,OR,B,0.286,0.625275406241417,0.339275406241417,有效修正(改善0.339),"{'B': {'classifier_prob': 0.4175847, 'physics_score': 0.5, 'alignment_score': 1.0, 'comprehensive_confidence': 0.625275406241417}, 'IR': {'classifier_prob': 0.024865216, 'physics_score': 0.5, 'alignment_score': 0.0, 'comprehensive_confidence': 0.20745956469327212}, 'NORMAL': {'classifier_prob': 0.27095106, 'physics_score': 0.5, 'alignment_score': 0.0, 'comprehensive_confidence': 0.28128531873226165}, 'OR': {'classifier_prob': 0.28659904, 'physics_score': 0.5, 'alignment_score': 0.0, 'comprehensive_confidence': 0.28597971200942995}}"
B_102,OR,B,0.2859,0.6253715634346009,0.3394715634346009,有效修正(改善0.339),"{'B': {'classifier_prob': 0.4179052, 'physics_score': 0.5, 'alignment_score': 1.0, 'comprehensive_confidence': 0.6253715634346009}, 'IR': {'classifier_prob': 0.04899901, 'physics_score': 0.5, 'alignment_score': 0.0, 'comprehensive_confidence': 0.21469970345497133}, 'NORMAL': {'classifier_prob': 0.2467416, 'physics_score': 0.5, 'alignment_score': 0.0, 'comprehensive_confidence': 0.2740224778652191}, 'OR': {'classifier_prob': 0.2863542, 'physics_score': 0.5, 'alignment_score': 0.0, 'comprehensive_confidence': 0.2859062641859055}}"
I_73,B,IR,0.2858,0.5219896847009659,0.23618968470096585,有效修正(改善0.236),"{'B': {'classifier_prob': 0.28605184, 'physics_score': 0.5, 'alignment_score': 0.0, 'comprehensive_confidence': 0.2858155518770218}, 'IR': {'classifier_prob': 0.27329895, 'physics_score': 0.5, 'alignment_score': 0.8, 'comprehensive_confidence': 0.5219896847009659}, 'NORMAL': {'classifier_prob': 0.00013262799, 'physics_score': 0.5, 'alignment_score': 0.0, 'comprehensive_confidence': 0.2000397883966798}, 'OR': {'classifier_prob': 0.44051656, 'physics_score': 0.5, 'alignment_score': 0.2, 'comprehensive_confidence': 0.39215496838092806}}"
G_126,OR,B,0.2857,0.6108172625303268,0.32511726253032674,有效修正(改善0.325),"{'B': {'classifier_prob': 0.36939088, 'physics_score': 0.5, 'alignment_score': 1.0, 'comprehensive_confidence': 0.6108172625303268}, 'IR': {'classifier_prob': 0.05390423, 'physics_score': 0.5, 'alignment_score': 0.0, 'comprehensive_confidence': 0.2161712694913149}, 'NORMAL': {'classifier_prob': 0.2911181, 'physics_score': 0.5, 'alignment_score': 0.0, 'comprehensive_confidence': 0.28733542561531067}, 'OR': {'classifier_prob': 0.28558683, 'physics_score': 0.5, 'alignment_score': 0.0, 'comprehensive_confidence': 0.2856760501861572}}"
A_48,IR,B,0.2857,0.5985701531171799,0.31287015311717986,有效修正(改善0.313),"{'B': {'classifier_prob': 0.32856718, 'physics_score': 0.5, 'alignment_score': 1.0, 'comprehensive_confidence': 0.5985701531171799}, 'IR': {'classifier_prob': 0.28553298, 'physics_score': 0.5, 'alignment_score': 0.0, 'comprehensive_confidence': 0.28565989434719086}, 'NORMAL': {'classifier_prob': 0.008175586, 'physics_score': 0.5, 'alignment_score': 0.0, 'comprehensive_confidence': 0.20245267590507865}, 'OR': {'classifier_prob': 0.3777243, 'physics_score': 0.5, 'alignment_score': 0.0, 'comprehensive_confidence': 0.3133172869682312}}"
B_18,OR,B,0.2857,0.6205586612224578,0.33485866122245783,有效修正(改善0.335),"{'B': {'classifier_prob': 0.4018622, 'physics_score': 0.5, 'alignment_score': 1.0, 'comprehensive_confidence': 0.6205586612224578}, 'IR': {'classifier_prob': 0.02521819, 'physics_score': 0.5, 'alignment_score': 0.0, 'comprehensive_confidence': 0.207565457187593}, 'NORMAL': {'classifier_prob': 0.2870911, 'physics_score': 0.5, 'alignment_score': 0.0, 'comprehensive_confidence': 0.2861273318529129}, 'OR': {'classifier_prob': 0.28582853, 'physics_score': 0.5, 'alignment_score': 0.0, 'comprehensive_confidence': 0.2857485592365265}}"
G_59,OR,B,0.2856,0.6319494217634201,0.34634942176342004,有效修正(改善0.346),"{'B': {'classifier_prob': 0.4398314, 'physics_score': 0.5, 'alignment_score': 1.0, 'comprehensive_confidence': 0.6319494217634201}, 'IR': {'classifier_prob': 0.028010506, 'physics_score': 0.5, 'alignment_score': 0.0, 'comprehensive_confidence': 0.2084031518548727}, 'NORMAL': {'classifier_prob': 0.24691392, 'physics_score': 0.5, 'alignment_score': 0.0, 'comprehensive_confidence': 0.27407417744398116}, 'OR': {'classifier_prob': 0.28524414, 'physics_score': 0.5, 'alignment_score': 0.0, 'comprehensive_confidence': 0.2855732411146164}}"
B_28,OR,B,0.2856,0.6109770774841308,0.32537707748413075,有效修正(改善0.325),"{'B': {'classifier_prob': 0.3699236, 'physics_score': 0.5, 'alignment_score': 1.0, 'comprehensive_confidence': 0.6109770774841308}, 'IR': {'classifier_prob': 0.025538428, 'physics_score': 0.5, 'alignment_score': 0.0, 'comprehensive_confidence': 0.207661528326571}, 'NORMAL': {'classifier_prob': 0.3192449, 'physics_score': 0.5, 'alignment_score': 0.0, 'comprehensive_confidence': 0.29577346742153166}, 'OR': {'classifier_prob': 0.2852931, 'physics_score': 0.5, 'alignment_score': 0.0, 'comprehensive_confidence': 0.2855879306793213}}"
O_82,B,NORMAL,0.2855,0.6683240473270415,0.38282404732704156,有效修正(改善0.383),"{'B': {'classifier_prob': 0.28496793, 'physics_score': 0.5, 'alignment_score': 0.0, 'comprehensive_confidence': 0.28549037873744965}, 'IR': {'classifier_prob': 0.009915683, 'physics_score': 0.5, 'alignment_score': 0.0, 'comprehensive_confidence': 0.2029747050255537}, 'NORMAL': {'classifier_prob': 0.56108016, 'physics_score': 0.5, 'alignment_score': 1.0, 'comprehensive_confidence': 0.6683240473270415}, 'OR': {'classifier_prob': 0.1440362, 'physics_score': 0.5, 'alignment_score': 0.0, 'comprehensive_confidence': 0.24321086108684542}}"
O_139,OR,B,0.2852,0.6339115649461746,0.3487115649461746,有效修正(改善0.349),"{'B': {'classifier_prob': 0.44637188, 'physics_score': 0.5, 'alignment_score': 1.0, 'comprehensive_confidence': 0.6339115649461746}, 'IR': {'classifier_prob': 0.029242355, 'physics_score': 0.5, 'alignment_score': 0.0, 'comprehensive_confidence': 0.20877270661294461}, 'NORMAL': {'classifier_prob': 0.24042432, 'physics_score': 0.5, 'alignment_score': 0.0, 'comprehensive_confidence': 0.2721272960305214}, 'OR': {'classifier_prob': 0.28396145, 'physics_score': 0.5, 'alignment_score': 0.0, 'comprehensive_confidence': 0.2851884335279465}}"
O_42,OR,B,0.2848,0.6147241771221161,0.32992417712211614,有效修正(改善0.330),"{'B': {'classifier_prob': 0.38241392, 'physics_score': 0.5, 'alignment_score': 1.0, 'comprehensive_confidence': 0.6147241771221161}, 'IR': {'classifier_prob': 0.046130076, 'physics_score': 0.5, 'alignment_score': 0.0, 'comprehensive_confidence': 0.21383902281522751}, 'NORMAL': {'classifier_prob': 0.2888806, 'physics_score': 0.5, 'alignment_score': 0.0, 'comprehensive_confidence': 0.28666417598724364}, 'OR': {'classifier_prob': 0.2825755, 'physics_score': 0.5, 'alignment_score': 0.0, 'comprehensive_confidence': 0.28477264642715455}}"
B_199,OR,B,0.2847,0.6177306115627288,0.3330306115627288,有效修正(改善0.333),"{'B': {'classifier_prob': 0.39243537, 'physics_score': 0.5, 'alignment_score': 1.0, 'comprehensive_confidence': 0.6177306115627288}, 'IR': {'classifier_prob': 0.033919513, 'physics_score': 0.5, 'alignment_score': 0.0, 'comprehensive_confidence': 0.21017585396766664}, 'NORMAL': {'classifier_prob': 0.29127502, 'physics_score': 0.5, 'alignment_score': 0.0, 'comprehensive_confidence': 0.28738250732421877}, 'OR': {'classifier_prob': 0.28237012, 'physics_score': 0.5, 'alignment_score': 0.0, 'comprehensive_confidence': 0.28471103608608245}}"
G_162,OR,B,0.2845,0.6057787239551544,0.32127872395515444,有效修正(改善0.321),"{'B': {'classifier_prob': 0.35259575, 'physics_score': 0.5, 'alignment_score': 1.0, 'comprehensive_confidence': 0.6057787239551544}, 'IR': {'classifier_prob': 0.06614349, 'physics_score': 0.5, 'alignment_score': 0.0, 'comprehensive_confidence': 0.2198430471122265}, 'NORMAL': {'classifier_prob': 0.2995061, 'physics_score': 0.5, 'alignment_score': 0.0, 'comprehensive_confidence': 0.2898518294095993}, 'OR': {'classifier_prob': 0.28175467, 'physics_score': 0.5, 'alignment_score': 0.0, 'comprehensive_confidence': 0.284526401758194}}"
O_52,OR,B,0.2844,0.6151420831680298,0.3307420831680298,有效修正(改善0.331),"{'B': {'classifier_prob': 0.38380694, 'physics_score': 0.5, 'alignment_score': 1.0, 'comprehensive_confidence': 0.6151420831680298}, 'IR': {'classifier_prob': 0.032289084, 'physics_score': 0.5, 'alignment_score': 0.0, 'comprehensive_confidence': 0.20968672521412374}, 'NORMAL': {'classifier_prob': 0.30268642, 'physics_score': 0.5, 'alignment_score': 0.0, 'comprehensive_confidence': 0.29080592691898344}, 'OR': {'classifier_prob': 0.28121755, 'physics_score': 0.5, 'alignment_score': 0.0, 'comprehensive_confidence': 0.28436526358127595}}"
O_80,OR,B,0.2843,0.6146271616220473,0.33032716162204734,有效修正(改善0.330),"{'B': {'classifier_prob': 0.38209054, 'physics_score': 0.5, 'alignment_score': 1.0, 'comprehensive_confidence': 0.6146271616220473}, 'IR': {'classifier_prob': 0.033388954, 'physics_score': 0.5, 'alignment_score': 0.0, 'comprehensive_confidence': 0.21001668609678747}, 'NORMAL': {'classifier_prob': 0.30355737, 'physics_score': 0.5, 'alignment_score': 0.0, 'comprehensive_confidence': 0.2910672098398209}, 'OR': {'classifier_prob': 0.2809631, 'physics_score': 0.5, 'alignment_score': 0.0, 'comprehensive_confidence': 0.2842889279127121}}"
L_30,OR,B,0.284,0.6163269758224488,0.3323269758224488,有效修正(改善0.332),"{'B': {'classifier_prob': 0.3877566, 'physics_score': 0.5, 'alignment_score': 1.0, 'comprehensive_confidence': 0.6163269758224488}, 'IR': {'classifier_prob': 0.029995063, 'physics_score': 0.5, 'alignment_score': 0.0, 'comprehensive_confidence': 0.20899851899594069}, 'NORMAL': {'classifier_prob': 0.30235404, 'physics_score': 0.5, 'alignment_score': 0.0, 'comprehensive_confidence': 0.2907062113285065}, 'OR': {'classifier_prob': 0.27989432, 'physics_score': 0.5, 'alignment_score': 0.0, 'comprehensive_confidence': 0.28396829664707185}}"
L_114,OR,B,0.2837,0.6101192355155944,0.32641923551559443,有效修正(改善0.326),"{'B': {'classifier_prob': 0.36706412, 'physics_score': 0.5, 'alignment_score': 1.0, 'comprehensive_confidence': 0.6101192355155944}, 'IR': {'classifier_prob': 0.028057234, 'physics_score': 0.5, 'alignment_score': 0.0, 'comprehensive_confidence': 0.20841717030853035}, 'NORMAL': {'classifier_prob': 0.3260175, 'physics_score': 0.5, 'alignment_score': 0.0, 'comprehensive_confidence': 0.2978052496910095}, 'OR': {'classifier_prob': 0.27886117, 'physics_score': 0.5, 'alignment_score': 0.0, 'comprehensive_confidence': 0.2836583495140076}}"
G_74,OR,B,0.2834,0.6155765116214752,0.3321765116214752,有效修正(改善0.332),"{'B': {'classifier_prob': 0.38525504, 'physics_score': 0.5, 'alignment_score': 1.0, 'comprehensive_confidence': 0.6155765116214752}, 'IR': {'classifier_prob': 0.04227113, 'physics_score': 0.5, 'alignment_score': 0.0, 'comprehensive_confidence': 0.21268133893609048}, 'NORMAL': {'classifier_prob': 0.29436648, 'physics_score': 0.5, 'alignment_score': 0.0, 'comprehensive_confidence': 0.2883099436759949}, 'OR': {'classifier_prob': 0.27810737, 'physics_score': 0.5, 'alignment_score': 0.0, 'comprehensive_confidence': 0.283432212471962}}"
B_82,OR,B,0.2834,0.6357204109430312,0.35232041094303124,有效修正(改善0.352),"{'B': {'classifier_prob': 0.45240137, 'physics_score': 0.5, 'alignment_score': 1.0, 'comprehensive_confidence': 0.6357204109430312}, 'IR': {'classifier_prob': 0.01837612, 'physics_score': 0.5, 'alignment_score': 0.0, 'comprehensive_confidence': 0.20551283583045007}, 'NORMAL': {'classifier_prob': 0.2511679, 'physics_score': 0.5, 'alignment_score': 0.0, 'comprehensive_confidence': 0.2753503680229187}, 'OR': {'classifier_prob': 0.27805465, 'physics_score': 0.5, 'alignment_score': 0.0, 'comprehensive_confidence': 0.2834163963794708}}"
L_166,OR,B,0.2834,0.6145268738269806,0.3311268738269806,有效修正(改善0.331),"{'B': {'classifier_prob': 0.38175625, 'physics_score': 0.5, 'alignment_score': 1.0, 'comprehensive_confidence': 0.6145268738269806}, 'IR': {'classifier_prob': 0.01943533, 'physics_score': 0.5, 'alignment_score': 0.0, 'comprehensive_confidence': 0.20583059880882504}, 'NORMAL': {'classifier_prob': 0.32067674, 'physics_score': 0.5, 'alignment_score': 0.0, 'comprehensive_confidence': 0.2962030231952667}, 'OR': {'classifier_prob': 0.27813172, 'physics_score': 0.5, 'alignment_score': 0.0, 'comprehensive_confidence': 0.2834395170211792}}"
O_125,OR,B,0.2833,0.6376913696527482,0.3543913696527482,有效修正(改善0.354),"{'B': {'classifier_prob': 0.45897123, 'physics_score': 0.5, 'alignment_score': 1.0, 'comprehensive_confidence': 0.6376913696527482}, 'IR': {'classifier_prob': 0.024487931, 'physics_score': 0.5, 'alignment_score': 0.0, 'comprehensive_confidence': 0.20734637938439848}, 'NORMAL': {'classifier_prob': 0.23876815, 'physics_score': 0.5, 'alignment_score': 0.0, 'comprehensive_confidence': 0.2716304436326027}, 'OR': {'classifier_prob': 0.27777267, 'physics_score': 0.5, 'alignment_score': 0.0, 'comprehensive_confidence': 0.2833317995071411}}"
L_23,OR,B,0.283,0.6090372323989868,0.3260372323989868,有效修正(改善0.326),"{'B': {'classifier_prob': 0.36345744, 'physics_score': 0.5, 'alignment_score': 1.0, 'comprehensive_confidence': 0.6090372323989868}, 'IR': {'classifier_prob': 0.022883493, 'physics_score': 0.5, 'alignment_score': 0.0, 'comprehensive_confidence': 0.20686504803597927}, 'NORMAL': {'classifier_prob': 0.33712375, 'physics_score': 0.5, 'alignment_score': 0.0, 'comprehensive_confidence': 0.3011371254920959}, 'OR': {'classifier_prob': 0.27653524, 'physics_score': 0.5, 'alignment_score': 0.0, 'comprehensive_confidence': 0.2829605728387833}}"
F_187,IR,OR,0.2829,0.5421051257848739,0.2592051257848739,有效修正(改善0.259),"{'B': {'classifier_prob': 0.379095, 'physics_score': 0.5, 'alignment_score': 0.2, 'comprehensive_confidence': 0.3737284964323044}, 'IR': {'classifier_prob': 0.27637777, 'physics_score': 0.5, 'alignment_score': 0.0, 'comprehensive_confidence': 0.2829133301973343}, 'NORMAL': {'classifier_prob': 0.004176815, 'physics_score': 0.5, 'alignment_score': 0.0, 'comprehensive_confidence': 0.2012530445121229}, 'OR': {'classifier_prob': 0.34035042, 'physics_score': 0.5, 'alignment_score': 0.8, 'comprehensive_confidence': 0.5421051257848739}}"
I_161,B,IR,0.2828,0.5373323851823807,0.2545323851823807,有效修正(改善0.255),"{'B': {'classifier_prob': 0.27601033, 'physics_score': 0.5, 'alignment_score': 0.0, 'comprehensive_confidence': 0.28280310034751893}, 'IR': {'classifier_prob': 0.32444128, 'physics_score': 0.5, 'alignment_score': 0.8, 'comprehensive_confidence': 0.5373323851823807}, 'NORMAL': {'classifier_prob': 0.00011275181, 'physics_score': 0.5, 'alignment_score': 0.0, 'comprehensive_confidence': 0.20003382554350538}, 'OR': {'classifier_prob': 0.39943564, 'physics_score': 0.5, 'alignment_score': 0.2, 'comprehensive_confidence': 0.3798306918144226}}"
L_132,OR,B,0.2825,0.6099974542856217,0.3274974542856217,有效修正(改善0.327),"{'B': {'classifier_prob': 0.36665818, 'physics_score': 0.5, 'alignment_score': 1.0, 'comprehensive_confidence': 0.6099974542856217}, 'IR': {'classifier_prob': 0.025311816, 'physics_score': 0.5, 'alignment_score': 0.0, 'comprehensive_confidence': 0.20759354494512083}, 'NORMAL': {'classifier_prob': 0.33287454, 'physics_score': 0.5, 'alignment_score': 0.0, 'comprehensive_confidence': 0.29986236095428465}, 'OR': {'classifier_prob': 0.27515545, 'physics_score': 0.5, 'alignment_score': 0.0, 'comprehensive_confidence': 0.2825466364622116}}"
B_72,OR,B,0.2824,0.6109317570924759,0.32853175709247595,有效修正(改善0.329),"{'B': {'classifier_prob': 0.36977252, 'physics_score': 0.5, 'alignment_score': 1.0, 'comprehensive_confidence': 0.6109317570924759}, 'IR': {'classifier_prob': 0.024214009, 'physics_score': 0.5, 'alignment_score': 0.0, 'comprehensive_confidence': 0.20726420264691114}, 'NORMAL': {'classifier_prob': 0.3313964, 'physics_score': 0.5, 'alignment_score': 0.0, 'comprehensive_confidence': 0.2994189202785492}, 'OR': {'classifier_prob': 0.27461708, 'physics_score': 0.5, 'alignment_score': 0.0, 'comprehensive_confidence': 0.2823851227760315}}"
G_193,OR,B,0.2823,0.6161608755588531,0.33386087555885313,有效修正(改善0.334),"{'B': {'classifier_prob': 0.38720292, 'physics_score': 0.5, 'alignment_score': 1.0, 'comprehensive_confidence': 0.6161608755588531}, 'IR': {'classifier_prob': 0.03535546, 'physics_score': 0.5, 'alignment_score': 0.0, 'comprehensive_confidence': 0.2106066379696131}, 'NORMAL': {'classifier_prob': 0.30310452, 'physics_score': 0.5, 'alignment_score': 0.0, 'comprehensive_confidence': 0.29093135595321656}, 'OR': {'classifier_prob': 0.27433708, 'physics_score': 0.5, 'alignment_score': 0.0, 'comprehensive_confidence': 0.2823011249303818}}"
G_54,OR,B,0.2823,0.6069243580102921,0.3246243580102921,有效修正(改善0.325),"{'B': {'classifier_prob': 0.35641453, 'physics_score': 0.5, 'alignment_score': 1.0, 'comprehensive_confidence': 0.6069243580102921}, 'IR': {'classifier_prob': 0.036522802, 'physics_score': 0.5, 'alignment_score': 0.0, 'comprehensive_confidence': 0.21095684058964254}, 'NORMAL': {'classifier_prob': 0.3328313, 'physics_score': 0.5, 'alignment_score': 0.0, 'comprehensive_confidence': 0.2998493880033493}, 'OR': {'classifier_prob': 0.27423137, 'physics_score': 0.5, 'alignment_score': 0.0, 'comprehensive_confidence': 0.28226941227912905}}"
I_10,B,IR,0.2821,0.6185184836387634,0.33641848363876337,有效修正(改善0.336),"{'B': {'classifier_prob': 0.27380866, 'physics_score': 0.5, 'alignment_score': 0.0, 'comprehensive_confidence': 0.2821425974369049}, 'IR': {'classifier_prob': 0.3950616, 'physics_score': 0.5, 'alignment_score': 1.0, 'comprehensive_confidence': 0.6185184836387634}, 'NORMAL': {'classifier_prob': 6.972975e-05, 'physics_score': 0.5, 'alignment_score': 0.0, 'comprehensive_confidence': 0.2000209189252928}, 'OR': {'classifier_prob': 0.33105993, 'physics_score': 0.5, 'alignment_score': 0.0, 'comprehensive_confidence': 0.2993179798126221}}"
G_183,OR,B,0.2817,0.6112328171730042,0.32953281717300414,有效修正(改善0.330),"{'B': {'classifier_prob': 0.37077606, 'physics_score': 0.5, 'alignment_score': 1.0, 'comprehensive_confidence': 0.6112328171730042}, 'IR': {'classifier_prob': 0.0433829, 'physics_score': 0.5, 'alignment_score': 0.0, 'comprehensive_confidence': 0.2130148705095053}, 'NORMAL': {'classifier_prob': 0.31348345, 'physics_score': 0.5, 'alignment_score': 0.0, 'comprehensive_confidence': 0.29404503405094146}, 'OR': {'classifier_prob': 0.27235767, 'physics_score': 0.5, 'alignment_score': 0.0, 'comprehensive_confidence': 0.281707301735878}}"
B_39,OR,B,0.2817,0.625748011469841,0.34404801146984104,有效修正(改善0.344),"{'B': {'classifier_prob': 0.41916004, 'physics_score': 0.5, 'alignment_score': 1.0, 'comprehensive_confidence': 0.625748011469841}, 'IR': {'classifier_prob': 0.030771889, 'physics_score': 0.5, 'alignment_score': 0.0, 'comprehensive_confidence': 0.20923156663775444}, 'NORMAL': {'classifier_prob': 0.27778015, 'physics_score': 0.5, 'alignment_score': 0.0, 'comprehensive_confidence': 0.2833340436220169}, 'OR': {'classifier_prob': 0.27228788, 'physics_score': 0.5, 'alignment_score': 0.0, 'comprehensive_confidence': 0.2816863626241684}}"
I_177,B,IR,0.2815,0.5340070450305938,0.25250704503059385,有效修正(改善0.252),"{'B': {'classifier_prob': 0.27172756, 'physics_score': 0.5, 'alignment_score': 0.0, 'comprehensive_confidence': 0.28151826858520507}, 'IR': {'classifier_prob': 0.31335682, 'physics_score': 0.5, 'alignment_score': 0.8, 'comprehensive_confidence': 0.5340070450305938}, 'NORMAL': {'classifier_prob': 9.132258e-05, 'physics_score': 0.5, 'alignment_score': 0.0, 'comprehensive_confidence': 0.20002739677438514}, 'OR': {'classifier_prob': 0.41482428, 'physics_score': 0.5, 'alignment_score': 0.2, 'comprehensive_confidence': 0.3844472831487656}}"
G_180,OR,B,0.2814,0.6159398883581162,0.3345398883581162,有效修正(改善0.335),"{'B': {'classifier_prob': 0.3864663, 'physics_score': 0.5, 'alignment_score': 1.0, 'comprehensive_confidence': 0.6159398883581162}, 'IR': {'classifier_prob': 0.037743963, 'physics_score': 0.5, 'alignment_score': 0.0, 'comprehensive_confidence': 0.21132318899035454}, 'NORMAL': {'classifier_prob': 0.3045945, 'physics_score': 0.5, 'alignment_score': 0.0, 'comprehensive_confidence': 0.2913783460855484}, 'OR': {'classifier_prob': 0.27119526, 'physics_score': 0.5, 'alignment_score': 0.0, 'comprehensive_confidence': 0.2813585788011551}}"
I_190,B,IR,0.2812,0.5293073409795761,0.2481073409795761,有效修正(改善0.248),"{'B': {'classifier_prob': 0.2707693, 'physics_score': 0.5, 'alignment_score': 0.0, 'comprehensive_confidence': 0.2812307894229889}, 'IR': {'classifier_prob': 0.29769114, 'physics_score': 0.5, 'alignment_score': 0.8, 'comprehensive_confidence': 0.5293073409795761}, 'NORMAL': {'classifier_prob': 0.00020165564, 'physics_score': 0.5, 'alignment_score': 0.0, 'comprehensive_confidence': 0.20006049669173082}, 'OR': {'classifier_prob': 0.43133792, 'physics_score': 0.5, 'alignment_score': 0.2, 'comprehensive_confidence': 0.3894013768434525}}"
F_89,IR,OR,0.2812,0.5001072812080383,0.21890728120803826,有效修正(改善0.219),"{'B': {'classifier_prob': 0.3235205, 'physics_score': 0.5, 'alignment_score': 0.4, 'comprehensive_confidence': 0.4170561534166336}, 'IR': {'classifier_prob': 0.27081424, 'physics_score': 0.5, 'alignment_score': 0.0, 'comprehensive_confidence': 0.2812442719936371}, 'NORMAL': {'classifier_prob': 0.005307691, 'physics_score': 0.5, 'alignment_score': 0.0, 'comprehensive_confidence': 0.2015923073515296}, 'OR': {'classifier_prob': 0.4003576, 'physics_score': 0.5, 'alignment_score': 0.6, 'comprehensive_confidence': 0.5001072812080383}}"
O_83,OR,B,0.2811,0.5997093945741654,0.31860939457416537,有效修正(改善0.319),"{'B': {'classifier_prob': 0.33236465, 'physics_score': 0.5, 'alignment_score': 1.0, 'comprehensive_confidence': 0.5997093945741654}, 'IR': {'classifier_prob': 0.03339005, 'physics_score': 0.5, 'alignment_score': 0.0, 'comprehensive_confidence': 0.21001701466739178}, 'NORMAL': {'classifier_prob': 0.3637795, 'physics_score': 0.5, 'alignment_score': 0.0, 'comprehensive_confidence': 0.30913384556770324}, 'OR': {'classifier_prob': 0.27046576, 'physics_score': 0.5, 'alignment_score': 0.0, 'comprehensive_confidence': 0.2811397284269333}}"
L_89,B,NORMAL,0.2809,0.6708828032016754,0.3899828032016754,有效修正(改善0.390),"{'B': {'classifier_prob': 0.2695284, 'physics_score': 0.5, 'alignment_score': 0.0, 'comprehensive_confidence': 0.28085851669311523}, 'IR': {'classifier_prob': 0.011289205, 'physics_score': 0.5, 'alignment_score': 0.0, 'comprehensive_confidence': 0.20338676162064076}, 'NORMAL': {'classifier_prob': 0.56960934, 'physics_score': 0.5, 'alignment_score': 1.0, 'comprehensive_confidence': 0.6708828032016754}, 'OR': {'classifier_prob': 0.14957309, 'physics_score': 0.5, 'alignment_score': 0.0, 'comprehensive_confidence': 0.24487192630767823}}"
G_153,OR,B,0.2808,0.6082546889781952,0.32745468897819524,有效修正(改善0.327),"{'B': {'classifier_prob': 0.36084896, 'physics_score': 0.5, 'alignment_score': 1.0, 'comprehensive_confidence': 0.6082546889781952}, 'IR': {'classifier_prob': 0.025803978, 'physics_score': 0.5, 'alignment_score': 0.0, 'comprehensive_confidence': 0.20774119328707458}, 'NORMAL': {'classifier_prob': 0.34416226, 'physics_score': 0.5, 'alignment_score': 0.0, 'comprehensive_confidence': 0.3032486766576767}, 'OR': {'classifier_prob': 0.26918486, 'physics_score': 0.5, 'alignment_score': 0.0, 'comprehensive_confidence': 0.28075545728206636}}"
B_147,OR,B,0.2806,0.6237619340419769,0.34316193404197687,有效修正(改善0.343),"{'B': {'classifier_prob': 0.41253978, 'physics_score': 0.5, 'alignment_score': 1.0, 'comprehensive_confidence': 0.6237619340419769}, 'IR': {'classifier_prob': 0.020268733, 'physics_score': 0.5, 'alignment_score': 0.0, 'comprehensive_confidence': 0.20608061980456116}, 'NORMAL': {'classifier_prob': 0.29863462, 'physics_score': 0.5, 'alignment_score': 0.0, 'comprehensive_confidence': 0.289590385556221}, 'OR': {'classifier_prob': 0.2685568, 'physics_score': 0.5, 'alignment_score': 0.0, 'comprehensive_confidence': 0.28056704103946684}}"
O_108,B,NORMAL,0.2805,0.669365656375885,0.38886565637588494,有效修正(改善0.389),"{'B': {'classifier_prob': 0.26836857, 'physics_score': 0.5, 'alignment_score': 0.0, 'comprehensive_confidence': 0.28051057159900666}, 'IR': {'classifier_prob': 0.009637178, 'physics_score': 0.5, 'alignment_score': 0.0, 'comprehensive_confidence': 0.2028911533765495}, 'NORMAL': {'classifier_prob': 0.5645522, 'physics_score': 0.5, 'alignment_score': 1.0, 'comprehensive_confidence': 0.669365656375885}, 'OR': {'classifier_prob': 0.15744199, 'physics_score': 0.5, 'alignment_score': 0.0, 'comprehensive_confidence': 0.24723259657621385}}"
